Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Id
2008,1,4,5,1705.0,1655,1737.0,1730,WN,2036,N660SW,92.0,95.0,77.0,7.0,10.0,MCO,BHM,478,4.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4000
2008,1,4,5,1256.0,1255,1324.0,1330,WN,2715,N745SW,88.0,95.0,71.0,-6.0,1.0,MCO,BHM,478,4.0,13.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4001
2008,1,4,5,1022.0,1015,1125.0,1115,WN,1413,N740SW,123.0,120.0,94.0,10.0,7.0,MCO,BNA,616,6.0,23.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4002
2008,1,4,5,1850.0,1845,1940.0,1940,WN,2194,N228WN,110.0,115.0,96.0,0.0,5.0,MCO,BNA,616,3.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4003
2008,1,4,5,1409.0,1400,1511.0,1500,WN,3082,N657SW,122.0,120.0,103.0,11.0,9.0,MCO,BNA,616,3.0,16.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4004
2008,1,4,5,1712.0,1715,1809.0,1815,WN,3238,N781WN,117.0,120.0,101.0,-6.0,-3.0,MCO,BNA,616,4.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4005
2008,1,4,5,632.0,630,719.0,725,WN,3846,N491WN,107.0,115.0,93.0,-6.0,2.0,MCO,BNA,616,5.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4006
2008,1,4,5,649.0,650,918.0,925,WN,322,N231WN,149.0,155.0,135.0,-7.0,-1.0,MCO,BUF,1011,3.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4007
2008,1,4,5,1500.0,1445,1727.0,1720,WN,443,N710SW,147.0,155.0,135.0,7.0,15.0,MCO,BUF,1011,2.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4008
2008,1,4,5,1906.0,1910,2139.0,2145,WN,3567,N260WN,153.0,155.0,137.0,-6.0,-4.0,MCO,BUF,1011,5.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4009
2008,1,4,5,635.0,640,832.0,845,WN,97,N209WN,117.0,125.0,104.0,-13.0,-5.0,MCO,BWI,787,2.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4010
2008,1,4,5,926.0,930,1127.0,1135,WN,458,N268WN,121.0,125.0,104.0,-8.0,-4.0,MCO,BWI,787,5.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4011
2008,1,4,5,2000.0,2005,2203.0,2210,WN,832,N489WN,123.0,125.0,109.0,-7.0,-5.0,MCO,BWI,787,2.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4012
2008,1,4,5,749.0,720,945.0,925,WN,889,N789SW,116.0,125.0,103.0,20.0,29.0,MCO,BWI,787,3.0,10.0,0,0,20.0,0.0,0.0,0.0,0.0,4013
2008,1,4,5,1710.0,1710,1914.0,1920,WN,1170,N336SW,124.0,130.0,112.0,-6.0,0.0,MCO,BWI,787,2.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4014
2008,1,4,5,1753.0,1755,2000.0,2005,WN,1507,N328SW,127.0,130.0,116.0,-5.0,-2.0,MCO,BWI,787,2.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4015
2008,1,4,5,1331.0,1335,1538.0,1540,WN,2801,N301SW,127.0,125.0,110.0,-2.0,-4.0,MCO,BWI,787,2.0,15.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4016
2008,1,4,5,1459.0,1500,1700.0,1705,WN,3067,N202WN,121.0,125.0,109.0,-5.0,-1.0,MCO,BWI,787,4.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4017
2008,1,4,5,1026.0,1025,1230.0,1230,WN,3220,N677AA,124.0,125.0,108.0,0.0,1.0,MCO,BWI,787,4.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4018
2008,1,4,5,1518.0,1520,1742.0,1745,WN,611,N326SW,144.0,145.0,128.0,-3.0,-2.0,MCO,CLE,895,7.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4019
2008,1,4,5,1119.0,1110,1338.0,1335,WN,2366,N305SW,139.0,145.0,123.0,3.0,9.0,MCO,CLE,895,7.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,4020
