Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Id
2008,1,5,6,1046.0,1050,1221.0,1230,WN,606,N672SW,95.0,100.0,78.0,-9.0,-4.0,RDU,MCO,534,7.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8000
2008,1,5,6,1258.0,1255,1434.0,1440,WN,1414,N364SW,96.0,105.0,80.0,-6.0,3.0,RDU,MCO,534,5.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8001
2008,1,5,6,1902.0,1835,2043.0,2020,WN,3046,N723SW,101.0,105.0,83.0,23.0,27.0,RDU,MCO,534,10.0,8.0,0,0,0.0,0.0,0.0,0.0,23.0,8002
2008,1,5,6,1618.0,1615,1717.0,1720,WN,166,N202WN,119.0,125.0,103.0,-3.0,3.0,RDU,MDW,632,5.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8003
2008,1,5,6,937.0,935,1047.0,1040,WN,439,N653SW,130.0,125.0,115.0,7.0,2.0,RDU,MDW,632,5.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8004
2008,1,5,6,1832.0,1835,1933.0,1940,WN,1076,N255WN,121.0,125.0,105.0,-7.0,-3.0,RDU,MDW,632,6.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8005
2008,1,5,6,1700.0,1700,1804.0,1825,WN,197,N631SW,64.0,85.0,54.0,-21.0,0.0,RDU,PHL,336,4.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8006
2008,1,5,6,1128.0,1130,1243.0,1245,WN,198,N213WN,75.0,75.0,56.0,-2.0,-2.0,RDU,PHL,336,8.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8007
2008,1,5,6,1327.0,1325,1442.0,1440,WN,201,N713SW,75.0,75.0,60.0,2.0,2.0,RDU,PHL,336,4.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8008
2008,1,5,6,905.0,905,1019.0,1020,WN,334,N423WN,74.0,75.0,56.0,-1.0,0.0,RDU,PHL,336,7.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8009
2008,1,5,6,1018.0,1015,1311.0,1320,WN,413,N442WN,293.0,305.0,274.0,-9.0,3.0,RDU,PHX,1891,7.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8010
2008,1,5,6,725.0,725,859.0,920,WN,1162,N648SW,94.0,115.0,85.0,-21.0,0.0,RDU,TPA,587,3.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8011
2008,1,5,6,1040.0,1025,1217.0,1220,WN,2293,N244WN,97.0,115.0,85.0,-3.0,15.0,RDU,TPA,587,3.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8012
2008,1,5,6,1933.0,1910,2112.0,2100,WN,2634,N203WN,99.0,110.0,91.0,12.0,23.0,RDU,TPA,587,4.0,4.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8013
2008,1,5,6,1918.0,1815,2131.0,2020,WN,239,N325SW,73.0,65.0,46.0,71.0,63.0,RNO,BOI,335,2.0,25.0,0,0,16.0,0.0,8.0,0.0,47.0,8014
2008,1,5,6,808.0,800,1011.0,1005,WN,2538,N740SW,63.0,65.0,47.0,6.0,8.0,RNO,BOI,335,3.0,13.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8015
2008,1,5,6,1374.533089356511,1410,1493.5018856385689,1615,WN,3589,N528SW,108.11130363877281,65.0,92.09295688512894,16.757415146264396,21.17688319609637,RNO,BOI,335,5.042197533380899,10.976415573853817,1,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8016
2008,1,5,6,1350.0,1255,1539.0,1410,WN,120,N379SW,109.0,75.0,57.0,89.0,55.0,RNO,LAS,345,11.0,41.0,0,0,13.0,0.0,34.0,0.0,42.0,8017
2008,1,5,6,1032.0,1030,1201.0,1140,WN,600,N345SA,89.0,70.0,57.0,21.0,2.0,RNO,LAS,345,15.0,17.0,0,0,0.0,0.0,21.0,0.0,0.0,8018
2008,1,5,6,1374.533089356511,1545,1493.5018856385689,1655,WN,637,N528SW,108.11130363877281,70.0,92.09295688512894,16.757415146264396,21.17688319609637,RNO,LAS,345,5.042197533380899,10.976415573853817,1,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8019
2008,1,5,6,2002.0,1910,2131.0,2020,WN,708,N445WN,89.0,70.0,55.0,71.0,52.0,RNO,LAS,345,6.0,28.0,0,0,34.0,0.0,19.0,0.0,18.0,8020
2008,1,5,6,1126.0,1115,1229.0,1225,WN,843,N217JC,63.0,70.0,54.0,4.0,11.0,RNO,LAS,345,4.0,5.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8021
2008,1,5,6,1351.0,1340,1514.0,1455,WN,1027,N740SW,83.0,75.0,55.0,19.0,11.0,RNO,LAS,345,4.0,24.0,0,0,9.0,0.0,8.0,0.0,2.0,8022
2008,1,5,6,1800.0,1725,1922.0,1835,WN,1072,N798SW,82.0,70.0,51.0,47.0,35.0,RNO,LAS,345,8.0,23.0,0,0,0.0,35.0,12.0,0.0,0.0,8023
2008,1,5,6,905.0,855,1012.0,1005,WN,2113,N613SW,67.0,70.0,53.0,7.0,10.0,RNO,LAS,345,3.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8024
2008,1,5,6,1374.533089356511,1445,1493.5018856385689,1555,WN,3517,N528SW,108.11130363877281,70.0,92.09295688512894,16.757415146264396,21.17688319609637,RNO,LAS,345,5.042197533380899,10.976415573853817,1,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8025
2008,1,5,6,743.0,730,857.0,845,WN,3598,N482WN,74.0,75.0,53.0,12.0,13.0,RNO,LAS,345,4.0,17.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8026
2008,1,5,6,1140.0,1120,1301.0,1240,WN,397,N337SW,81.0,80.0,66.0,21.0,20.0,RNO,LAX,390,7.0,8.0,0,0,0.0,0.0,21.0,0.0,0.0,8027
2008,1,5,6,2039.0,1855,2223.0,2020,WN,520,N403WN,104.0,85.0,62.0,123.0,104.0,RNO,LAX,390,24.0,18.0,0,0,30.0,0.0,19.0,0.0,74.0,8028
2008,1,5,6,713.0,705,851.0,825,WN,2554,N394SW,98.0,80.0,82.0,26.0,8.0,RNO,LAX,390,8.0,8.0,0,0,0.0,8.0,18.0,0.0,0.0,8029
2008,1,5,6,1102.0,1050,1632.0,1640,WN,1021,N254WN,210.0,230.0,196.0,-8.0,12.0,RNO,MDW,1680,4.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8030
2008,1,5,6,1033.0,1015,1135.0,1110,WN,891,N206WN,62.0,55.0,51.0,25.0,18.0,RNO,OAK,180,4.0,7.0,0,0,17.0,0.0,7.0,0.0,1.0,8031
2008,1,5,6,1374.533089356511,1210,1493.5018856385689,1305,WN,2719,N528SW,108.11130363877281,55.0,92.09295688512894,16.757415146264396,21.17688319609637,RNO,OAK,180,5.042197533380899,10.976415573853817,1,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8032
2008,1,5,6,2013.0,1805,2133.0,1900,WN,2732,N218WN,80.0,55.0,52.0,153.0,128.0,RNO,OAK,180,5.0,23.0,0,0,0.0,23.0,25.0,0.0,105.0,8033
2008,1,5,6,1134.0,1125,1254.0,1255,WN,530,N652SW,80.0,90.0,71.0,-1.0,9.0,RNO,PDX,444,2.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8034
2008,1,5,6,1374.533089356511,1545,1493.5018856385689,1715,WN,2360,N528SW,108.11130363877281,90.0,92.09295688512894,16.757415146264396,21.17688319609637,RNO,PDX,444,5.042197533380899,10.976415573853817,1,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8035
2008,1,5,6,2006.0,1725,2302.0,2005,WN,745,N485WN,116.0,100.0,79.0,177.0,161.0,RNO,PHX,601,5.0,32.0,0,0,32.0,0.0,16.0,0.0,129.0,8036
2008,1,5,6,939.0,930,1215.0,1210,WN,1006,N645SW,96.0,100.0,80.0,5.0,9.0,RNO,PHX,601,7.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8037
2008,1,5,6,1200.0,1135,1434.0,1415,WN,1231,N761RR,94.0,100.0,81.0,19.0,25.0,RNO,PHX,601,6.0,7.0,0,0,19.0,0.0,0.0,0.0,0.0,8038
2008,1,5,6,720.0,720,909.0,910,WN,388,N225WN,109.0,110.0,82.0,-1.0,0.0,RNO,SAN,488,4.0,23.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8039
2008,1,5,6,1374.533089356511,1600,1493.5018856385689,1750,WN,3513,N528SW,108.11130363877281,110.0,92.09295688512894,16.757415146264396,21.17688319609637,RNO,SAN,488,5.042197533380899,10.976415573853817,1,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8040
2008,1,5,6,1374.533089356511,1530,1493.5018856385689,1720,WN,185,N528SW,108.11130363877281,110.0,92.09295688512894,16.757415146264396,21.17688319609637,RNO,SEA,564,5.042197533380899,10.976415573853817,1,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8041
2008,1,5,6,701.0,700,846.0,850,WN,293,N217JC,105.0,110.0,85.0,-4.0,1.0,RNO,SEA,564,7.0,13.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8042
2008,1,5,6,859.0,850,956.0,950,WN,463,N628SW,57.0,60.0,43.0,6.0,9.0,RNO,SJC,188,4.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8043
2008,1,5,6,1334.0,1215,1445.0,1315,WN,1002,N457WN,71.0,60.0,49.0,90.0,79.0,RNO,SJC,188,2.0,20.0,0,0,10.0,0.0,11.0,0.0,69.0,8044
2008,1,5,6,1374.533089356511,1710,1493.5018856385689,1810,WN,1276,N528SW,108.11130363877281,60.0,92.09295688512894,16.757415146264396,21.17688319609637,RNO,SJC,188,5.042197533380899,10.976415573853817,1,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8045
2008,1,5,6,1247.0,1240,1500.0,1500,WN,2969,N382SW,73.0,80.0,58.0,0.0,7.0,RNO,SLC,422,2.0,13.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8046
2008,1,5,6,1828.0,1825,2038.0,2045,WN,1830,N390SW,130.0,140.0,115.0,-7.0,3.0,RSW,BWI,919,3.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8047
2008,1,5,6,1103.0,1110,1328.0,1330,WN,3047,N266WN,145.0,140.0,123.0,-2.0,-7.0,RSW,BWI,919,12.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8048
2008,1,5,6,1924.0,1910,2152.0,2150,WN,3485,N404WN,148.0,160.0,136.0,2.0,14.0,RSW,ISP,1101,4.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8049
2008,1,5,6,1500.0,1430,1548.0,1520,WN,630,N435WN,48.0,50.0,27.0,28.0,30.0,RSW,MCO,133,5.0,16.0,0,0,7.0,0.0,0.0,0.0,21.0,8050
2008,1,5,6,807.0,810,847.0,855,WN,837,N650SW,40.0,45.0,30.0,-8.0,-3.0,RSW,MCO,133,4.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8051
2008,1,5,6,1632.0,1630,1716.0,1720,WN,1305,N262WN,44.0,50.0,27.0,-4.0,2.0,RSW,MCO,133,8.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8052
2008,1,5,6,1023.0,1025,1115.0,1115,WN,3754,N294WN,52.0,50.0,32.0,0.0,-2.0,RSW,MCO,133,10.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8053
2008,1,5,6,1336.0,1340,1531.0,1535,WN,869,N781WN,175.0,175.0,164.0,-4.0,-4.0,RSW,MDW,1105,5.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8054
2008,1,5,6,701.0,705,849.0,900,WN,902,N255WN,168.0,175.0,156.0,-11.0,-4.0,RSW,MDW,1105,4.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8055
2008,1,5,6,1945.0,1945,2139.0,2140,WN,1169,N383SW,174.0,175.0,156.0,-1.0,0.0,RSW,MDW,1105,9.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8056
2008,1,5,6,1220.0,1220,1458.0,1505,WN,3660,N480WN,158.0,165.0,140.0,-7.0,0.0,RSW,PHL,992,4.0,14.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8057
2008,1,5,6,1522.0,1345,1814.0,1625,WN,294,N602SW,112.0,100.0,72.0,109.0,97.0,SAN,ABQ,628,4.0,36.0,0,0,17.0,0.0,12.0,0.0,80.0,8058
2008,1,5,6,953.0,935,1224.0,1220,WN,388,N225WN,91.0,105.0,75.0,4.0,18.0,SAN,ABQ,628,4.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8059
2008,1,5,6,808.0,810,1245.0,1250,WN,297,N477WN,157.0,160.0,132.0,-5.0,-2.0,SAN,AUS,1164,4.0,21.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,8060
2008,1,5,6,1614.0,1525,2101.0,2005,WN,2529,N775SW,167.0,160.0,132.0,56.0,49.0,SAN,AUS,1164,5.0,30.0,0,0,0.0,0.0,30.0,0.0,26.0,8061
