Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Id
2008,1,5,6,1047.0,1050,1337.0,1330,WN,420,N439WN,290.0,280.0,272.0,7.0,-3.0,BNA,LAX,1797,11.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6000
2008,1,5,6,1926.0,1815,2223.0,2100,WN,2437,N275WN,297.0,285.0,274.0,83.0,71.0,BNA,LAX,1797,11.0,12.0,0,0,1.0,0.0,12.0,0.0,70.0,6001
2008,1,5,6,1646.0,1640,1818.0,1825,WN,102,N688SW,92.0,105.0,82.0,-7.0,6.0,BNA,MCI,491,4.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6002
2008,1,5,6,1225.0,1225,1354.0,1410,WN,1151,N362SW,89.0,105.0,80.0,-16.0,0.0,BNA,MCI,491,3.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6003
2008,1,5,6,2122.0,2045,2300.0,2225,WN,2611,N396SW,98.0,100.0,87.0,35.0,37.0,BNA,MCI,491,4.0,7.0,0,0,0.0,0.0,0.0,0.0,35.0,6004
2008,1,5,6,944.0,940,1219.0,1225,WN,927,N661SW,95.0,105.0,84.0,-6.0,4.0,BNA,MCO,616,4.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6005
2008,1,5,6,1729.0,1735,2010.0,2020,WN,1058,N764SW,101.0,105.0,83.0,-10.0,-6.0,BNA,MCO,616,6.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6006
2008,1,5,6,2136.0,2030,16.0,2310,WN,2032,N271WN,100.0,100.0,83.0,66.0,66.0,BNA,MCO,616,10.0,7.0,0,0,32.0,0.0,0.0,0.0,34.0,6007
2008,1,5,6,1531.0,1530,1813.0,1815,WN,3169,N367SW,102.0,105.0,90.0,-2.0,1.0,BNA,MCO,616,5.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6008
2008,1,5,6,1500.0,1500,1631.0,1620,WN,285,N261WN,91.0,80.0,75.0,11.0,0.0,BNA,MDW,395,5.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6009
2008,1,5,6,730.0,735,858.0,900,WN,661,N738CB,88.0,85.0,73.0,-2.0,-5.0,BNA,MDW,395,5.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6010
2008,1,5,6,1805.0,1805,1935.0,1930,WN,762,N736SA,90.0,85.0,75.0,5.0,0.0,BNA,MDW,395,7.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6011
2008,1,5,6,2105.0,2105,2227.0,2230,WN,941,N612SW,82.0,85.0,70.0,-3.0,0.0,BNA,MDW,395,4.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6012
2008,1,5,6,1302.0,1305,1426.0,1425,WN,1422,N296WN,84.0,80.0,70.0,1.0,-3.0,BNA,MDW,395,6.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6013
2008,1,5,6,1133.0,1135,1253.0,1255,WN,2195,N361SW,80.0,80.0,71.0,-2.0,-2.0,BNA,MDW,395,4.0,5.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6014
2008,1,5,6,1652.0,1640,1822.0,1805,WN,2804,N738CB,90.0,85.0,79.0,17.0,12.0,BNA,MDW,395,4.0,7.0,0,0,0.0,0.0,5.0,0.0,12.0,6015
2008,1,5,6,919.0,920,1044.0,1045,WN,3676,N507SW,85.0,85.0,74.0,-1.0,-1.0,BNA,MDW,395,4.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6016
2008,1,5,6,1750.0,1735,1908.0,1905,WN,570,N515SW,78.0,90.0,68.0,3.0,15.0,BNA,MSY,471,2.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6017
2008,1,5,6,940.0,945,1102.0,1115,WN,689,N717SA,82.0,90.0,72.0,-13.0,-5.0,BNA,MSY,471,3.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6018
2008,1,5,6,1431.0,1420,1747.0,1725,WN,2463,N772SW,316.0,305.0,305.0,22.0,11.0,BNA,OAK,1959,5.0,6.0,0,0,11.0,0.0,11.0,0.0,0.0,6019
2008,1,5,6,1531.0,1525,1806.0,1755,WN,145,N216WR,275.0,270.0,262.0,11.0,6.0,BNA,ONT,1751,5.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6020
2008,1,5,6,643.0,650,933.0,945,WN,81,N621SW,110.0,115.0,91.0,-12.0,-7.0,BNA,PHL,675,6.0,13.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6021
2008,1,5,6,1111.0,1115,1405.0,1410,WN,147,N321SW,114.0,115.0,94.0,-5.0,-4.0,BNA,PHL,675,7.0,13.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6022
2008,1,5,6,1152.0,1145,1436.0,1440,WN,1413,N218WN,224.0,235.0,209.0,-4.0,7.0,BNA,PHX,1448,7.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6023
2008,1,5,6,1858.0,1840,2146.0,2130,WN,3492,N754SW,228.0,230.0,215.0,16.0,18.0,BNA,PHX,1448,6.0,7.0,0,0,16.0,0.0,0.0,0.0,0.0,6024
2008,1,5,6,1512.0,1510,1755.0,1805,WN,3839,N213WN,223.0,235.0,211.0,-10.0,2.0,BNA,PHX,1448,6.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6025
2008,1,5,6,1636.0,1635,1943.0,1945,WN,2644,N797MX,127.0,130.0,111.0,-2.0,1.0,BNA,PVD,907,5.0,11.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6026
2008,1,5,6,1419.0,1415,1639.0,1635,WN,197,N631SW,80.0,80.0,67.0,4.0,4.0,BNA,RDU,443,4.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6027
2008,1,5,6,847.0,850,1101.0,1110,WN,198,N213WN,74.0,80.0,63.0,-9.0,-3.0,BNA,RDU,443,4.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6028
2008,1,5,6,2045.0,1940,2311.0,2200,WN,696,N358SW,86.0,80.0,66.0,71.0,65.0,BNA,RDU,443,12.0,8.0,0,0,0.0,0.0,6.0,0.0,65.0,6029
2008,1,5,6,1928.0,1800,2139.0,2020,WN,882,N729SW,71.0,80.0,60.0,79.0,88.0,BNA,RDU,443,4.0,7.0,0,0,2.0,0.0,0.0,0.0,77.0,6030
2008,1,5,6,1419.0,1410,1652.0,1640,WN,176,N231WN,273.0,270.0,260.0,12.0,9.0,BNA,SAN,1751,5.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6031
2008,1,5,6,719.0,720,1001.0,950,WN,1597,N766SW,282.0,270.0,261.0,11.0,-1.0,BNA,SAN,1751,15.0,6.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6032
2008,1,5,6,1950.0,1930,2159.0,2200,WN,884,N507SW,129.0,150.0,115.0,-1.0,20.0,BNA,SAT,822,2.0,12.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6033
2008,1,5,6,831.0,830,1051.0,1100,WN,3767,N397SW,140.0,150.0,129.0,-9.0,1.0,BNA,SAT,822,3.0,8.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6034
2008,1,5,6,1624.0,1600,1902.0,1905,WN,2380,N244WN,278.0,305.0,266.0,-3.0,24.0,BNA,SEA,1977,5.0,7.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6035
2008,1,5,6,1944.0,1930,2230.0,2210,WN,552,N617SW,106.0,100.0,85.0,20.0,14.0,BNA,TPA,612,5.0,16.0,0,0,0.0,0.0,6.0,0.0,14.0,6036
2008,1,5,6,1823.0,1805,2100.0,2050,WN,2331,N613SW,97.0,105.0,84.0,10.0,18.0,BNA,TPA,612,4.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6037
2008,1,5,6,1433.0,1425,1713.0,1705,WN,3136,N660SW,100.0,100.0,87.0,8.0,8.0,BNA,TPA,612,4.0,9.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6038
2008,1,5,6,925.0,930,1201.0,1215,WN,3599,N209WN,96.0,105.0,83.0,-14.0,-5.0,BNA,TPA,612,3.0,10.0,0,0,11.344761904761905,1.333061224489796,5.738231292517007,0.10884353741496598,29.922721088435374,6039
