Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,id
317.0,-0.37848943001567,0.5320426243600921,1.4983521193498897,-1.45115906447912,0.245405305553542,-0.648925483022111,0.849374844343139,-0.159858943499339,-0.194441751785794,-0.48410266956809,0.8109903284894241,-0.157169404606017,-1.17698603514653,0.27748237094730605,-0.152823219751749,0.7203536293729591,-1.02928337220977,0.29359489407934497,-0.194586732324959,-0.0883471166729799,-0.0368245492821292,-0.0838547279222899,-0.184519246531223,0.0326447439068546,-0.3964244456426521,0.722854319623875,-0.165667436987711,-0.124330786774856,7.69,0,440
318.0,1.49120502120525,-0.246291572462947,-0.38605797940586895,-0.78063785071849,-0.340415627206086,-1.11070098926344,-0.0040477891464503896,-0.410925506531281,-1.20318892479054,0.6724777118230041,-0.577987712105562,-0.481010189368825,0.7686849882839571,-0.0278316592522147,0.396406497079257,0.844657160259307,0.19466880990290694,-1.50907581573232,0.8202451296255459,0.109400858778215,0.161920145276299,0.4413205571967029,-0.229694573363075,-0.0567763490067715,0.879712321854978,-0.055351508160502993,-0.0250839727304621,-0.00258361825654719,10.0,0,441
322.0,1.20200718203557,0.108213476993625,0.591724235036793,0.56607855509496,-0.6415731159175679,-0.8169740621578829,-0.127402592868624,0.00437548882078921,-0.0261478207409707,0.142130857017838,1.43754038432091,0.4141042823896021,-1.14281617932648,0.7143188997122499,0.4631859912908221,0.5023478441160211,-0.5230335168278101,0.0504458379834462,0.102606242009302,-0.174502714842987,-0.207683231155045,-0.70384360293423,0.165350246948716,0.493735717132205,0.114822058676737,0.0689473810315034,-0.0413497106055727,0.00804078519939723,1.79,0,442
322.0,1.18709001147505,0.00897979560633593,1.0944913115614598,1.22103423960961,-0.6765043108439721,0.0954726445769815,-0.517634028754926,0.0781687934198244,0.811484381029963,-0.223390860401407,-1.10625504927165,0.720445311169765,0.8758530675546171,-0.5394736360206089,0.131132634553438,0.18728327963520106,-0.471786352173001,0.0066922241678504,-0.0292665468586621,-0.0687621309146041,-0.0859879942767183,-0.0024471930149628693,-0.0760435201621499,-0.0962043255616036,0.506423284405987,-0.3803231324891911,0.0767335111825634,0.0348895691565997,9.99,0,443
322.0,1.06613434246004,0.0376989739526047,0.16903505370440602,0.9914322841003922,-0.35443692360741896,-0.14397832342993305,-0.293180638102153,0.220899899527428,0.450282006945592,-0.6310728958193249,1.5634752068252302,0.5479838192343479,-1.24027754528553,-1.13824770254962,-0.5944248757042719,-0.0060181773431296605,1.2908296251351798,0.132375816928385,-0.162404696688851,-0.12575610125936598,-0.0879291385778183,-0.0975299380934667,-0.057187898545809,0.138768443813581,0.37947758224322,0.4123821837715,0.00504142136642229,0.0325016967304283,29.56,0,444
323.0,-0.704133362459909,0.341397055816134,1.74002686541749,-1.6615949626237,0.8723130952323149,-0.007310803708855059,0.9230833125011392,-0.575938518490881,0.447696787671746,0.26446475067664804,0.302329167464782,-0.589641283687494,-0.979095993957402,-0.414870004819358,0.227650953197543,0.8635386438798169,-1.56095511074774,0.5700816209300649,0.262596839961993,0.0183887130400272,-0.20698411502907,-0.321045183919214,-0.334626465880601,-0.813176252104139,-0.265089436875643,0.6890431599028329,-0.9041128565585128,-0.579831489110412,0.77,0,445
323.0,-0.8507306088395791,0.6957028217710289,2.07183756898707,0.928201003743203,-0.032107928118921,0.648932279448657,0.150909121965064,0.440485982268806,-0.564488518654209,0.0577015713983074,0.976696627346584,-0.109204861408156,-0.923903848924997,0.4586857816962121,1.32465223522914,0.00479460948938047,-0.23506683417285695,0.783136839367673,0.58964722501798,0.301435683964869,0.211627697642656,0.591595715693722,-0.21096154029009495,-0.34188900921155496,0.28191249625725,-0.0673530287782257,0.33946727107476504,0.138091449579031,52.0,0,446
324.0,-0.6223171024039731,0.6568256775844771,1.09422463218386,0.0546647824277758,0.746404693986634,-0.97384824537168,0.386709950271848,-0.00987572973903167,-0.351713523043473,-0.472723761569304,-0.6603620165581461,-0.10707426562590197,0.437839197040842,-0.4834151665200711,0.927097749778604,0.517585717343963,-0.190001633602147,0.0231404144412063,0.114294977189886,0.261014047031574,-0.259936620920465,-0.798558466848503,8.56837750822514e-05,-0.19990248737724806,-0.0624070854933678,0.104703243537833,0.23046690685549104,0.102420981043152,0.89,0,447
325.0,1.40918592371798,-0.383685926174193,0.256251855485528,-0.703150205050081,-0.7635735143023922,-0.7322565606089251,-0.350658300026432,-0.28573773396691304,-1.03210294424579,0.629431438640644,-0.668417745274006,0.479063947868674,1.89029174471291,-0.237055077906684,0.8451582550959091,-1.10066549920707,-0.33868152298424,0.8383985140640691,-0.585140546869921,-0.343626432660788,-0.498190423406299,-0.918542231122671,0.0555484098054078,-0.0673392772018631,0.208494750833518,0.9295430658411932,-0.0477509925700727,0.0109052883675279,17.24,0,448
327.0,1.1626866219921,0.269139448314197,0.16325807405854,0.943087700234206,-0.0032253826549667104,-0.421821789804265,0.213395377390994,-0.12554151134438302,-0.3967828541770779,0.142439936881464,1.16854008071503,1.256287953972,0.8899223255808809,0.391563533475386,0.14689202259442902,0.302236362374276,-0.847188564235984,0.344972249806213,0.0258342055749182,0.00216212304052303,0.0877448256874074,0.236577241107112,-0.191414759283185,0.0423382571361313,0.7203148931192621,-0.332043296487459,0.00935574606978353,0.0144566990563305,36.71,0,449
