Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,id
406.0,-0.814053958801928,1.53822155691255,1.1156899636713602,-0.0516668053669614,0.0923341570300812,-1.0133978787151,0.748850873917274,-0.124813887886896,-0.20740695035035894,0.0728417294342756,0.0582845272450801,0.639903034792989,1.42894200092882,-0.830482497203489,0.782317854199766,0.278964105860231,-0.0836263151106963,-0.33330804312115003,-0.158428707782224,0.44519893817017,-0.311451578788249,-0.6275437685470171,-0.0164685816473858,0.363402524019832,-0.0146310818509394,0.0769141479206171,0.467478413040824,0.228122870012143,1.98,0,540
406.0,-2.3122265423263,1.95199201064158,-1.6098507322976898,3.9979055875468,-0.522187864667764,-1.4265453192059498,-2.5373873062457903,1.39165724829804,-2.77008927719433,-2.7722721446591496,3.20203320709635,-2.89990738849473,-0.595221881324605,-4.28925378244217,0.3897241202744871,-1.14074717980657,-2.83005567450437,-0.0168224681808257,0.4169557050379071,0.126910559061474,0.517232370861764,-0.0350493686052974,-0.465211076182388,0.320198198514526,0.0445191674731724,0.177839798284401,0.26114500256767703,-0.143275874698919,0.0,1,541
406.0,-1.64500860387508,-2.0907991325628603,1.59256683629435,-1.3888525903847098,1.7328991922002,-1.63105878064131,-0.922859376135218,0.0138144495343825,1.76077705624325,-1.2701642777003002,-1.40105323853284,0.35601813992222703,0.191579696372312,-0.473274885943421,0.7078952594395909,-0.17908304303639105,-0.816905117057215,0.63124654276874,0.309446502210526,0.5642458027703,0.248155008474276,0.415496484030839,0.293293936511936,-0.46342503754589,-0.405175359797423,-0.924103280076778,0.006585690435684271,0.0186830113319059,46.68,0,542
407.0,-0.918109391824049,0.798542201329816,1.75349409472731,-0.576985397405394,-0.5547799159897621,0.11954187207722,1.09615257159939,-0.114590680838874,-0.213291345863124,-0.7426069722679959,-0.13874970773793,0.5998990402257671,1.2089199802689,-0.381499679272426,0.716385075543292,0.472986514398885,-0.684815917015074,-0.649251557126148,-1.37895089277014,-0.20569472725944696,0.0507481240277365,0.201314130927988,0.0235675431130168,0.107428412833476,-0.464465514994126,0.0049384741216479,-0.0680132749556398,0.0938343192626239,146.25,0,543
408.0,-2.9907915492836703,1.93298472472565,0.423524284364003,-2.01992455715591,-0.108641274501956,-0.295710000119124,0.629704647643233,-0.0449910009977073,2.42475579365769,3.33444312136546,1.4744858137940002,0.121291478195412,-0.929145771989752,-0.929901229214004,0.449338464104508,0.330375654677925,-1.06331777755673,-0.35687498645369,-0.989797666309446,1.29892144158301,-0.5727445801956651,-0.325197202046537,0.15429760075385698,-0.331512399775064,0.23459873688243105,0.7600696473902729,0.955376689568882,0.536523980575464,7.3,0,544
409.0,-0.544922216382672,0.59540735780104,1.81326091159533,-1.34466974101287,0.0168642478293583,-0.601397514780645,0.6608758559969791,-0.0589779447179715,0.31703323638724,-0.5231901037328051,-0.386483888581409,-0.716843483316052,-1.3072115357074,0.0182659011765499,0.9264637087471692,0.282247864334454,-0.42722601445610703,-0.6716675255014398,-1.03211814194826,-0.0168481675846949,-0.12304785160212403,-0.148228099644379,-0.076075470018807,0.0740361888855165,-0.48663318875587,0.724548695587203,0.104294234645305,-0.0551095675150579,0.77,0,545
409.0,1.24375750419848,-0.777764482893793,1.0168300283625,-0.25054590560157897,-1.26855516635586,0.137280396064056,-1.05791922651865,0.0099864118448937,-0.460485868986185,0.6246284513555109,-1.14414245334008,0.3423572914494949,2.14271002258858,-0.6957594953868721,1.36811390550357,-0.466187066237507,-0.809202806378595,1.85516496644528,-1.06053397219218,-0.222613976283978,-0.14245495873057598,0.0421344316436996,-0.125057115660979,-0.40378477318391903,0.212596287585438,0.619154559961865,0.0355176386999083,0.0413990476152571,72.0,0,546
410.0,-0.960818700152674,0.0710130174771463,2.60281933663759,-0.99869306098515,-0.38388001157584295,-0.208286115073412,0.3689381585350821,0.0595136407483677,0.5048362755170279,-0.6780213197433961,1.05047512024654,1.31612484967149,0.377964606253002,-0.8616769687792372,-1.7558052983320702,0.097838076187801,-0.4651699009842,-0.224919085009194,-0.0197062093199049,0.315315447416209,-0.13682682244554,-0.0813335069826737,-0.016162266594744,0.605342437117432,-0.12175945402901,0.7366844280253491,0.0771085656054282,-0.06975204324746201,56.09,0,547
410.0,-1.08613338221984,-0.704547684480861,2.3290214468175696,-0.885715003172822,0.6176765025301411,0.478894181684868,-0.267414204115627,0.354041934463239,0.55899942042092,-0.788077564086717,1.23745212113615,1.36027263897733,0.17085364889591198,-0.697620980945394,-1.20392358591449,-0.4652599585574721,0.0559944971886973,-1.00234955668196,-0.565231849826296,0.188552303048325,0.0211190160761835,0.213191885265638,0.18685811199498806,-0.20754307942584105,-0.7010799239790849,0.7376032659239671,-0.0932687124078762,-0.0853723639347092,39.77,0,548
410.0,-0.355220827297771,1.15588175408278,1.3118650126980802,0.061944507535197,0.114206664404715,-0.9902198295696972,0.7281946791617049,-0.105630282057194,-0.486183263843158,-0.5253512361006629,-0.105192897598093,0.254165455924902,0.7395463664886349,-0.552004756694523,0.826427401551615,0.35204443967915705,-0.0261405499203457,-0.215280012898606,-0.0947097371562186,0.155327645679313,-0.255802994043842,-0.6396190131994449,-0.0226755560602618,0.3514563375388531,-0.139463856817904,0.0698523114570141,0.249579983043644,0.0999878935975025,0.89,0,549
