Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,id
647.0,1.1895627210706798,0.229975209704875,0.625193322940677,0.552512011320657,-0.470362028905313,-0.766846568028003,0.0177065573924579,-0.111003018804903,-0.329523808977622,0.080094212251291,1.77837611319315,1.47701647874257,0.856471957792443,0.318321284432511,0.244876403221589,0.409575154009637,-0.6369948082166099,-0.193210114387604,0.0868169271179588,-0.0318270242391289,-0.18034832339654006,-0.544011675945033,0.135022215324828,0.548808798037365,0.17978195925311302,0.0614840298445165,-0.0296486860227674,0.0135855036585885,8.99,0,850
647.0,-0.246746120510218,0.578951308452788,1.7000439925404,0.04005744669156299,0.307163631706093,-0.24781168383537505,0.9962839482504848,-0.456699615522257,0.40560866890854297,-0.0867774356713266,-1.2380958650325502,-0.6842439592070421,-0.9997667439615028,-0.4723718703832371,-0.21695357226800896,-0.373781216178759,-0.29129904042425503,-0.327980530570232,0.58818282150041,0.0149132718032791,-0.285536300723438,-0.411835794068034,-0.27147172455965,-0.112448816726364,-0.0419687013618547,0.19273382880684495,-0.42919253721736295,-0.407049916202456,18.56,0,851
648.0,-0.869610992513175,0.33773423353765303,2.04788910515271,1.1203346683166298,0.93180417987502,0.26547679084125303,0.8328193657874889,-0.565353083186754,-0.0767058871131692,0.907365978392692,1.56706082948472,0.609841689398474,-0.0641969016819116,-0.451106708211131,0.19314037385579705,-0.969868980207129,-0.153259286409733,-0.260132674975719,0.987744044199442,0.056354524756244,-0.177989093643689,0.12518085638035198,-0.263570816083351,0.022189737328266,-0.414829450498073,-0.5174941814835979,-0.7093318671272729,-0.406951480645524,28.14,0,852
648.0,1.2587777389476698,-0.0593127600677721,0.31405184489243704,-0.111066733043089,-0.5030061213880449,-0.7040885845886079,-0.156473113141336,-0.0515437181463908,0.36929188691109904,-0.210175903547716,-0.13384632512758302,-0.131048187632445,-0.720066615119355,0.4232551751060961,1.47594172661015,0.000962488877694608,0.0204284594563534,-0.848828047832086,-0.281283414331617,-0.156057414582044,-0.0927300122104742,-0.249495726071198,0.08693366086896699,0.124847580016601,0.14142862765790198,0.992693407087903,-0.0722555258201548,-0.00174251624395787,0.77,0,853
649.0,1.2958412913201,-0.165525755657903,-0.867118203130414,-0.524866675338844,1.8157128771925903,3.4505547386172,-0.7945978909885021,0.8800872195243291,0.16938632677621696,-0.00535578949259895,-0.125748167096541,0.0292567155411342,0.102450318842268,0.250416721977867,1.34557363114851,0.7393366046335909,-0.9755167797582308,0.322807405459444,0.0586618878740689,0.0294225921298505,-0.0448365889252324,-0.2425322204295,-0.03772334164267,1.03354078569195,0.497012260167182,0.362128699779599,-0.0134524005549288,0.0131303470412389,4.52,0,854
649.0,1.2091474336683998,-0.182076057118812,0.31468649111754804,1.2404191375753602,0.0127235127458373,1.05480648294917,-0.499371262375798,0.337472719186075,1.16854933844395,-0.215739262062184,-2.33259708522901,-0.5056744985746271,-1.30372432010181,-0.209353949430234,-0.4542645363415471,-0.34825344045999995,0.00657985064469486,-0.267327128265802,0.28002926936242,-0.232193977011263,-0.190332261037293,-0.24071158265027695,-0.230944091933047,-1.32879492773551,0.7544170837583191,-0.16726061915831694,0.061823513974826,0.006262514822753479,12.0,0,855
650.0,-0.440731935143551,1.03281492874335,1.3678317618628202,-0.0551922552056508,0.15630064729887602,-0.30103792389120604,0.539670955837322,0.203222126149912,-0.660624962914114,-0.386647315575588,1.8757716663407495,0.715427629377435,-0.107632179462013,-0.17521974004427404,0.4397234524642801,0.231663439311545,0.114660969641231,-0.14754233934927,-0.23646508116862,0.0833958865917443,-0.171482657745056,-0.43169304983118295,0.0314012539360725,0.170349356718292,-0.2930946690435061,0.0717461861735503,0.25761284312124,0.0865981691807493,4.95,0,856
651.0,-1.77083129029365,0.0344377409325723,2.29896868263854,1.34636977667202,-0.148114474864263,0.0700588816622364,-0.6468188266920261,0.515477454309514,0.252557766883138,-0.18680744803684,-0.7012949429261911,-0.390290139494605,-0.9307028695726792,0.0290978603140765,1.4692111898413798,-0.424320679832104,0.407543166366226,0.0509732748568581,0.4929433336468579,-0.0221722164161117,0.0980074495871045,0.253604661532075,-0.317748214168333,0.0783800578581437,0.0276069153137402,-0.24642757593599496,-0.447484376052739,-0.114312088758932,1.0,0,857
651.0,-0.6185152628461489,0.713332592536522,2.16278560347555,4.86112928317014,0.8026965713963449,0.161066393899702,-0.120170539712477,0.114415193268801,-1.74600518762496,1.29616219769814,-0.923738839430487,0.260684770950439,1.2832633985405,-0.354878122232848,-0.311243890318104,-0.610100956964114,0.498638438964236,-0.226090973130029,1.28669464758087,0.421456752631717,0.12402211614901,0.432931697877658,0.00891490590831978,0.429124252220104,-0.4136215491105589,0.33070618963426096,0.187836557474024,0.191494218326522,4.2,0,858
651.0,-1.0192639897003002,1.09949537597424,1.44409336737995,-0.63152169375038,0.132875415588845,-0.395445119590016,0.588347244308074,0.196129975657535,-0.250792289860981,0.0701983915539454,1.5361999393861898,0.5484632181528549,-0.7024069747571521,0.35830980491609904,0.0226743895695178,0.273421749172978,-0.543933450080574,-0.3973059797154001,-0.8246282638128941,0.0497001151064905,-0.123260460544677,-0.3268916337370901,0.0699187285172596,0.18039227858388895,-0.521849815657468,-0.0921698156328869,0.299793854334912,0.260921218645921,4.99,0,859
